name,id
ABR,NM_001282149
ABR,NM_001322840
ABR,NM_001322841
ABR,NM_001322842
ABR,NM_021962
ABR-AS1,XR_007087821
ABR-AS1,XR_007087822
ABRA,NM_139166
ABRA,XM_054359752
ABRACL,NM_021243
ABRACL,XM_054356128
ABRACL,XM_054356129
ABRACL,XM_054356130
ABRAXAS1,NM_001345962
ABRAXAS1,NM_139076
ABRAXAS1,XR_008487045
ABRAXAS2,NM_032182
ABRAXAS2,XM_054365317
ABRAXAS2,XM_054365318
ABRAXAS2,XM_054365319
ABT1,NM_013375
ABTB1,NM_032548
ABTB1,NM_172027
ABTB1,NR_033429
ABTB1,XM_054348018
ABTB1,XM_054348019
ABTB1,XM_054348020
ABTB1,XM_054348021
ABTB1,XM_054348022
ABTB1,XR_008486809
ABTB2,NM_145804
ABTB3,NM_001017523
ABTB3,NM_001018072
ABTB3,NM_001347943
ABTB3,NM_001347944
ABTB3,XM_054371099
ABTB3,XM_054371100
ABTB3,XM_054371101
ABTB3,XM_054371102
ACAA1,NM_001130410
ACAA1,NM_001607
ACAA1,NR_024024
ACAA1,XM_054346392
ACAA1,XM_054346393
ACAA1,XM_054346394
ACAA2,NM_006111
ACACA,NM_198834
ACACA,NM_198836
ACACA,NM_198837
ACACA,NM_198838
ACACA,NM_198839
ACACA,XM_054315895
ACACA,XM_054315896
ACACA,XM_054315897
ACACA,XM_054315898
ACACA,XM_054315899
ACACA,XM_054315900
ACACA,XM_054315901
ACACA,XM_054315902
ACACA,XM_054315903
ACACA,XM_054315904
ACACA,XM_054315905
ACACA,XM_054315906
ACACA,XM_054315907
ACACA,XM_054315908
ACACA,XM_054315909
ACACA,XM_054315910
ACACA,XM_054315911
ACACA,XM_054315912
ACACB,NM_001093
ACACB,NM_001412734
ACACB,NM_001412735
ACACB,NM_001412736
ACACB,NM_001412737
ACACB,NM_001412738
ACACB,NM_001412739
ACACB,NM_001412741
ACACB,NM_001412742
ACACB,XM_054371914
ACACB,XM_054371915
ACACB,XM_054371916
ACACB,XM_054371917
ACACB,XM_054371918
ACACB,XM_054371919
ACACB,XM_054371920
ACACB,XR_008488572
ACAD10,NM_001136538
ACAD10,NM_025247
ACAD11,NM_032169
ACAD11,NR_132426
ACAD11,NR_132427
ACAD11,NR_132428
ACAD8,NM_014384
ACAD8,XM_054368424
ACAD8,XM_054368425
ACAD8,XM_054368426
ACAD8,XM_054368427
ACAD8,XM_054368428
ACAD8,XR_008488382
ACAD9,NM_001410805
ACAD9,NM_014049
ACAD9,NR_033426
ACAD9,XM_054346362
ACAD9,XR_008486706
ACADL,NM_001608
ACADL,XM_054341681
ACADL,XM_054341682
ACADM,NM_000016
ACADM,NM_001127328
ACADM,NM_001286042
ACADM,NM_001286043
ACADM,NM_001286044
ACADS,NM_000017
ACADS,NM_001302554
ACADSB,NM_001330174
ACADSB,NM_001609
ACADVL,NM_000018
ACADVL,NM_001033859
ACADVL,NM_001270447
ACADVL,NM_001270448
ACADVL,XM_054315978
ACADVL,XM_054315979
ACADVL,XM_054315980
ACADVL,XM_054315981
ACADVL,XM_054315982
ACADVL,XR_008484816
ACAN,NM_001135
ACAN,NM_001369268
ACAN,NM_001411096
ACAN,NM_001411097
ACAN,NM_013227
ACAN,XM_054377434
ACAN,XM_054377435
ACAN,XM_054377436
ACAN,XM_054377437
ACAP1,NM_014716
ACAP1,XM_054317969
ACAP1,XM_054317970
ACAP1,XM_054317971
ACAP2,NM_012287
ACAP2,XM_054345910
ACAP2,XM_054345911
ACAP2,XM_054345912
ACAP2,XM_054345913
ACAP2,XM_054345914
ACAP2,XM_054345915
ACAP2,XM_054345916
ACAP2,XM_054345917
ACAP2,XM_054345918
ACAP2,XM_054345919
ACAP2,XM_054345920
ACAP2,XM_054345921
ACAP3,NM_030649
ACAP3,XM_054334172
ACAP3,XM_054334173
ACAP3,XM_054334174
ACAP3,XM_054334175
ACAP3,XM_054334176
ACAP3,XM_054334177
ACAP3,XM_054334178
ACAT1,NM_000019
ACAT1,NM_001386677
ACAT1,NM_001386678
ACAT1,NM_001386679
ACAT1,NM_001386681
ACAT1,NM_001386682
ACAT1,NM_001386685
ACAT1,NM_001386686
ACAT1,NM_001386687
ACAT1,NM_001386688
ACAT1,NM_001386689
ACAT1,NM_001386690
ACAT1,NM_001386691
ACAT1,NR_170162
ACAT1,NR_170163
ACAT2,NM_001303253
ACAT2,NM_005891
ACBD3,NM_022735
ACBD3-AS1,NR_146443
ACBD4,NM_001135705
ACBD4,NM_001135706
ACBD4,NM_001135707
ACBD4,NM_001321352
ACBD4,NM_001321353
ACBD4,NM_001378111
ACBD4,NM_001378112
ACBD4,NM_001411125
ACBD4,NM_024722
ACBD4,XM_054317233
ACBD4,XM_054317234
ACBD4,XM_054317235
ACBD4,XM_054317236
ACBD4,XM_054317237
ACBD4,XM_054317238
ACBD4,XM_054317239
ACBD4,XM_054317240
ACBD4,XM_054317241
ACBD4,XM_054317242
ACBD4,XM_054317243
ACBD4,XM_054317244
ACBD4,XM_054317245
ACBD4,XM_054317246
ACBD4,XM_054317247
ACBD4,XM_054317248
ACBD4,XM_054317249
ACBD4,XM_054317250
ACBD4,XM_054317251
ACBD4,XM_054317252
ACBD4,XM_054317253
ACBD4,XM_054317254
ACBD4,XM_054317255
ACBD4,XM_054317256
ACBD4,XM_054317257
ACBD4,XM_054317258
ACBD4,XM_054317259
ACBD4,XM_054317260
ACBD4,XM_054317261
ACBD4,XM_054317262
ACBD4,XM_054317263
ACBD4,XM_054317264
ACBD5,NM_001042473
ACBD5,NM_001271512
ACBD5,NM_001301251
ACBD5,NM_001301252
ACBD5,NM_001301253
ACBD5,NM_001301254
ACBD5,NM_001352568
ACBD5,NM_001352569
ACBD5,NM_001352570
ACBD5,NM_001352571
ACBD5,NM_001352572
ACBD5,NM_001352573
ACBD5,NM_001352574
ACBD5,NM_001352575
ACBD5,NM_001352576
ACBD5,NM_001352577
ACBD5,NM_001352578
ACBD5,NM_001352579
ACBD5,NM_001352580
ACBD5,NM_001352581
ACBD5,NM_001352582
ACBD5,NM_001352583
ACBD5,NM_001352584
ACBD5,NM_001352585
ACBD5,NM_001352586
ACBD5,NM_001352587
ACBD5,NM_001352588
ACBD5,NM_145698
ACBD5,XM_054367125
ACBD5,XM_054367126
ACBD5,XM_054367127
ACBD5,XM_054367128
ACBD5,XM_054367129
ACBD5,XM_054367130
ACBD5,XM_054367131
ACBD5,XM_054367132
ACBD5,XM_054367133
ACBD5,XM_054367134
ACBD5,XM_054367135
ACBD5,XM_054367136
ACBD5,XM_054367137
ACBD5,XM_054367138
ACBD5,XM_054367139
ACBD5,XM_054367140
ACBD6,NM_032360
ACBD6,XM_054339185
ACBD6,XM_054339186
ACBD6,XM_054339187
ACBD6,XM_054339188
ACBD6,XM_054339189
ACBD6,XM_054339190
ACBD7,NM_001039844
ACBD7-DCLRE1CP1,NR_144471
ACCS,NM_001127219
ACCS,NM_032592
ACCS,XM_054370206
ACCS,XM_054370207
ACCS,XM_054370208
ACCS,XM_054370209
ACCS,XM_054370210
ACCS,XM_054370211
ACCS,XM_054370212
ACCS,XM_054370213
ACCS,XM_054370214
ACCS,XM_054370215
ACCS,XM_054370216
ACCS,XR_008488470
ACCS,XR_008488471
ACCS,XR_008488472
ACCSL,NM_001031854
ACCSL,NM_001363113
ACCSL,XM_054368742
ACD,NM_001082486
ACD,NM_001410884
ACD,NM_022914
ACD,XR_008484726
ACE,NM_000789
ACE,NM_001178057
ACE,NM_001382700
ACE,NM_001382701
ACE,NM_001382702
ACE,NM_152830
ACE,NR_168483
ACE,XM_054315297
ACE2,NM_001371415
ACE2,NM_001386259
ACE2,NM_001386260
ACE2,NM_001388452
ACE2,NM_001389402
ACE2,NM_021804
ACE2-DT,NR_126564
ACER1,NM_133492
ACER1,XM_054319747
ACER2,NM_001010887
ACER2,XM_054362903
ACER2,XM_054362904
ACER2,XM_054362905
ACER2,XM_054362906
ACER2,XM_054362907
ACER2,XR_008488012
ACER2,XR_008488013
ACER3,NM_001300953
ACER3,NM_001300954
ACER3,NM_001300955
ACER3,NM_018367
ACER3,XM_054369293
ACER3,XM_054369294
ACER3,XM_054369295
ACER3,XM_054369296
ACER3,XR_008488417
ACHE,NM_000665
ACHE,NM_001282449
ACHE,NM_001302621
ACHE,NM_001302622
ACHE,NM_001367915
ACHE,NM_001367917
ACHE,NM_001367918
ACHE,NM_001367919
ACHE,NR_160407
ACHE,NR_160408
ACIN1,NM_001164814
ACIN1,NM_001164815
ACIN1,NM_001164816
ACIN1,NM_001164817
ACIN1,NM_001386863
ACIN1,NM_014977
ACIN1,XM_054375610
ACIN1,XM_054375611
ACIN1,XM_054375612
ACIN1,XM_054375613
ACIN1,XM_054375614
ACIN1,XM_054375615
ACIN1,XM_054375616
ACIN1,XM_054375617
ACIN1,XM_054375618
ACIN1,XM_054375619
ACIN1,XM_054375620
ACIN1,XM_054375621
ACIN1,XM_054375622
ACKR1,NM_001122951
ACKR1,NM_002036
ACKR2,NM_001296
ACKR3,NM_020311
ACKR3,XM_054343063
ACKR3,XM_054343064
ACKR3,XM_054343065
ACKR3,XM_054343066
ACKR3,XM_054343067
ACKR3,XM_054343068
ACKR4,NM_016557
ACKR4,NM_178445
ACLY,NM_001096
ACLY,NM_001303274
ACLY,NM_001303275
ACLY,NM_198830
ACMSD,NM_001307983
ACMSD,NM_138326
ACMSD,XM_054340498
ACMSD,XM_054340499
ACMSD,XM_054340500
ACMSD,XM_054340501
ACMSD,XM_054340502
ACMSD,XM_054340503
ACO1,NM_001278352
ACO1,NM_001362840
ACO1,NM_002197
ACO1,XM_054363006
ACO1,XM_054363007
ACO2,NM_001098
ACO2,XM_054325660
ACOD1,NM_001258406
ACOD1,XM_054374915
ACOT1,NM_001037161
ACOT1,XM_054376575
ACOT1,XM_054376576
ACOT11,NM_015547
ACOT11,NM_147161
ACOT12,NM_130767
ACOT12,XM_054351639
ACOT12,XM_054351640
ACOT12,XM_054351641
ACOT12,XM_054351642
ACOT12,XM_054351643
ACOT12,XM_054351644
ACOT13,NM_001160094
ACOT13,NM_018473
ACOT2,NM_001364177
ACOT2,NM_001364178
ACOT2,NM_006821
ACOT2,NR_046028
ACOT4,NM_152331
ACOT6,NM_001037162
ACOT6,NM_001365788
ACOT6,NM_001365789
ACOT7,NM_007274
ACOT7,NM_181864
ACOT7,NM_181865
ACOT7,NM_181866
ACOT7,XM_054334048
ACOT8,NM_005469
ACOT8,XM_054322808
ACOT8,XM_054322809
ACOT8,XM_054322810
ACOT8,XM_054322811
ACOT9,NM_001033583
ACOT9,NM_001037171
ACOT9,NM_001330259
ACOX1,NM_001185039
ACOX1,NM_004035
ACOX1,NM_007292
ACOX1,XM_054316336
ACOX1,XM_054316337
ACOX2,NM_003500
ACOX2,XM_054348052
ACOX2,XM_054348053
ACOX2,XM_054348054
ACOX3,NM_001101667
ACOX3,NM_001375783
ACOX3,NM_001375784
ACOX3,NM_001375785
ACOX3,NM_001375786
ACOX3,NM_001375787
ACOX3,NM_001375788
ACOX3,NM_001375789
ACOX3,NM_001375790
ACOX3,NM_003501
ACOX3,XM_054350944
ACOX3,XM_054350945
ACOX3,XM_054350946
ACOX3,XM_054350947
ACOX3,XM_054350948
ACOX3,XM_054350949
ACOX3,XM_054350950
ACOX3,XR_008487034
ACOX3,XR_008487035
ACOX3,XR_008487036
ACOX3,XR_008487037
ACOX3,XR_008487038
ACOX3,XR_008487039
ACOX3,XR_008487040
ACOX3,XR_008487041
ACOXL,NM_001142807
ACOXL,NM_001365487
ACOXL,NM_001371254
ACOXL,XM_054342797
ACOXL,XM_054342798
ACOXL,XM_054342799
ACOXL,XM_054342800
ACOXL,XM_054342801
ACOXL,XM_054342802
ACOXL,XM_054342803
ACOXL,XM_054342804
ACOXL,XM_054342805
ACOXL,XM_054342806
ACOXL,XM_054342807
ACOXL,XM_054342808
ACOXL,XM_054342809
ACOXL,XM_054342810
ACOXL,XM_054342811
ACOXL,XM_054342812
ACOXL,XM_054342813
ACOXL,XM_054342814
ACOXL,XM_054342815
ACOXL,XM_054342816
ACOXL,XM_054342817
ACOXL,XM_054342818
ACOXL,XM_054342819
ACOXL,XM_054342820
ACOXL,XM_054342821
ACOXL,XM_054342822
ACOXL,XM_054342823
ACOXL,XM_054342824
ACOXL-AS1,NR_122074
ACP1,NM_001040649
ACP1,NM_004300
ACP1,NM_007099
ACP1,NR_024080
ACP2,NM_001302489
ACP2,NM_001302490
ACP2,NM_001302491
ACP2,NM_001302492
ACP2,NM_001357016
ACP2,NM_001610
ACP2,XR_008488405
ACP3,NM_001099
ACP3,NM_001134194
ACP3,NM_001292037
ACP3,XM_054347033
ACP3,XM_054347034
ACP4,NM_033068
ACP5,NM_001111034
ACP5,NM_001111035
ACP5,NM_001111036
ACP5,NM_001322023
ACP5,NM_001611
ACP5,XM_054321228
ACP5,XM_054321229
ACP5,XM_054321230
ACP5,XM_054321231
ACP6,NM_001323625
ACP6,NM_016361
ACP6,NR_136633
ACP6,NR_136634
ACP6,NR_136635
ACP6,NR_136636
ACP6,XM_054336916
ACP7,NM_001004318
ACP7,NM_001363687
ACP7,XM_054321001
ACP7,XM_054321002
ACP7,XM_054321003
ACP7,XM_054321004
ACP7,XM_054321005
ACP7,XM_054321006
ACP7,XM_054321007
ACP7,XM_054321008
ACP7,XM_054321009
ACP7,XM_054321010
ACP7,XM_054321011
ACR,NM_001097
ACRBP,NM_032489
ACRV1,NM_001612
ACRV1,NM_020069
ACRV1,NM_020107
ACRV1,NM_020108
ACSBG1,NM_001199377
ACSBG1,NM_015162
ACSBG1,XM_054377558
ACSBG1,XM_054377559
ACSBG1,XM_054377560
ACSBG1,XM_054377561
ACSBG1,XM_054377562
ACSBG2,NM_001289177
ACSBG2,NM_001289178
ACSBG2,NM_001289179
ACSBG2,NM_001289180
ACSBG2,NM_001321384
ACSBG2,NM_030924
ACSBG2,XM_054322249
ACSBG2,XM_054322250
ACSBG2,XM_054322251
ACSBG2,XM_054322252
ACSBG2,XM_054322253
ACSBG2,XM_054322254
ACSF2,NM_001288968
ACSF2,NM_001288969
ACSF2,NM_001288970
ACSF2,NM_001288971
ACSF2,NM_001288972
ACSF2,NM_025149
ACSF2,NR_110232
ACSF2,XM_054317402
ACSF2,XM_054317403
ACSF2,XR_008484943
ACSF2,XR_008484944
ACSF2,XR_008484945
ACSF2,XR_008484946
ACSF3,NM_001127214
ACSF3,NM_001243279
ACSF3,NM_001284316
ACSF3,NM_174917
ACSF3,NR_045667
ACSF3,NR_104293
ACSF3,NR_147928
ACSF3,NR_147929
ACSL1,NM_001286708
ACSL1,NM_001286710
ACSL1,NM_001286711
ACSL1,NM_001381877
ACSL1,NM_001381878
ACSL1,NM_001381879
ACSL1,NM_001381880
ACSL1,NM_001381881
ACSL1,NM_001381882
ACSL1,NM_001381883
ACSL1,NM_001381884
ACSL1,NM_001381885
ACSL1,NM_001381886
ACSL1,NM_001381887
ACSL1,NM_001381888
ACSL1,NM_001381889
ACSL1,NM_001381890
ACSL1,NM_001995
ACSL1,NR_167698
ACSL1,NR_167702
ACSL1,NR_167703
ACSL1,NR_167704
ACSL1,NR_167705
ACSL1,NR_167706
ACSL1,NR_167708
ACSL1,NR_167709
ACSL1,XM_054349255
ACSL1,XM_054349256
ACSL3,NM_001354158
ACSL3,NM_001354159
ACSL3,NM_004457
ACSL3,NM_203372
ACSL3-AS1,XR_007072885
ACSL4,NM_001318509
ACSL4,NM_001318510
ACSL4,NM_004458
ACSL4,NM_022977
ACSL4,XM_054326683
ACSL4,XM_054326684
ACSL4,XM_054326685
ACSL4,XM_054326686
ACSL4,XM_054326687
ACSL4,XM_054326688
ACSL4,XM_054326689
ACSL5,NM_001387037
ACSL5,NM_016234
ACSL5,NM_203379
ACSL5,NM_203380
ACSL6,NM_001009185
ACSL6,NM_001205247
ACSL6,NM_001205248
ACSL6,NM_001205250
ACSL6,NM_001205251
ACSL6,NM_001405475
ACSL6,NM_001405476
ACSL6,NM_001405477
ACSL6,NM_001405478
ACSL6,NM_001405479
ACSL6,NM_001405480
ACSL6,NM_001405481
ACSL6,NM_001405482
ACSL6,NM_001405483
ACSL6,NM_001405484
ACSL6,NM_001405485
ACSL6,NM_001405486
ACSL6,NM_001405487
ACSL6,NM_001405488
ACSL6,NM_001405489
ACSL6,NM_001405490
ACSL6,NM_015256
ACSL6,NR_175945
ACSL6,NR_175946
ACSL6,NR_175947
ACSL6-AS1,NR_183256
ACSM1,NM_001318890
ACSM1,NM_052956
ACSM1,NR_134918
ACSM1,XM_054379523
ACSM1,XM_054379524
ACSM1,XM_054379525
ACSM1,XM_054379526
ACSM1,XM_054379527
ACSM1,XM_054379528
ACSM1,XM_054379529
ACSM1,XM_054379530
ACSM1,XM_054379531
ACSM1,XM_054379532
ACSM1,XM_054379533
ACSM1,XM_054379534
ACSM1,XM_054379535
ACSM1,XR_008489051
ACSM2A,NM_001308169
ACSM2A,NM_001308172
ACSM2A,NM_001308954
ACSM2A,XM_054379553
ACSM2A,XM_054379554
ACSM2A,XM_054379555
ACSM2A,XM_054379556
ACSM2A,XR_008489052
ACSM2A,XR_008489053
ACSM2B,NM_001105069
ACSM2B,NM_001410902
ACSM2B,NM_182617
ACSM2B,XM_054380237
ACSM2B,XM_054380238
ACSM2B,XM_054380239
ACSM2B,XM_054380240
ACSM2B,XR_008489084
ACSM3,NM_005622
ACSM3,NM_202000
ACSM3,XM_054313575
ACSM3,XM_054313576
ACSM3,XM_054313577
ACSM3,XM_054313578
ACSM3,XM_054313579
ACSM3,XM_054313580
ACSM3,XM_054313581
ACSM3,XM_054313582
ACSM3,XM_054313583
ACSM3,XM_054313584
ACSM3,XM_054313585
ACSM3,XM_054313586
ACSM3,XM_054313587
ACSM3,XM_054313588
ACSM4,NM_001080454
ACSM5,NM_001324371
ACSM5,NM_001324372
ACSM5,NM_001324373
ACSM5,NM_017888
ACSM6,NM_207321
ACSM6,XM_054364868
ACSM6,XM_054364869
ACSS1,NM_001252675
ACSS1,NM_001252676
ACSS1,NM_001252677
ACSS1,NM_032501
ACSS1,XM_054324141
ACSS1,XM_054324142
ACSS1,XM_054324143
ACSS2,NM_001076552
ACSS2,NM_001242393
ACSS2,NM_018677
ACSS2,XM_054323692
ACSS2,XM_054323693
ACSS2,XM_054323694
ACSS2,XM_054323695
ACSS2,XM_054323696
ACSS2,XM_054323697
ACSS2,XM_054323698
ACSS2,XM_054323699
ACSS2,XM_054323700
ACSS2,XM_054323701
ACSS3,NM_001330242
ACSS3,NM_001330243
ACSS3,NM_024560
ACSS3,XM_054373235
ACSS3,XM_054373236
ACSS3,XR_008488677
ACTA1,NM_001100
ACTA2,NM_001141945
ACTA2,NM_001320855
ACTA2,NM_001406462
ACTA2,NM_001406463
ACTA2,NM_001406464
ACTA2,NM_001406466
ACTA2,NM_001406467
ACTA2,NM_001406468
ACTA2,NM_001406469
ACTA2,NM_001406471
ACTA2,NM_001613
ACTA2-AS1,NR_125373
ACTB,NM_001101
ACTBL2,NM_001017992
ACTC1,NM_001406482
ACTC1,NM_001406483
ACTC1,NM_001406484
ACTC1,NM_001406485
ACTC1,NM_005159
ACTE1P,NR_038862
ACTG1,NM_001199954
ACTG1,NM_001614
ACTG1,NR_037688
ACTG1P17,NR_036446
ACTG1P20,NR_033926
ACTG1P25,NR_002929
ACTG1P4,NR_024438
ACTG2,NM_001199893
ACTG2,NM_001615
ACTL10,NM_001024675
ACTL6A,NM_004301
ACTL6A,NM_177989
ACTL6A,NM_178042
ACTL6B,NM_016188
ACTL6B,NR_134539
ACTL7A,NM_006687
ACTL7B,NM_006686
ACTL8,NM_030812
ACTL8,XM_054338898
ACTL9,NM_178525
ACTMAP,NM_001353805
ACTMAP,NM_001353806
ACTMAP,NM_001353807
ACTMAP,NM_001353808
ACTMAP,NM_001353809
ACTMAP,NM_198476
ACTMAP,NR_148548
ACTMAP,NR_148549
ACTMAP,NR_148550
ACTMAP,NR_148551
ACTMAP,XM_054320598
ACTMAP,XM_054320599
ACTMAP,XM_054320600
ACTMAP,XM_054320601
ACTMAP,XM_054320602
ACTMAP,XM_054320603
ACTMAP,XM_054320604
ACTMAP,XM_054320605
ACTMAP,XM_054320606
ACTMAP,XM_054320607
ACTMAP,XM_054320608
ACTMAP,XM_054320609
ACTMAP,XM_054320610
ACTMAP,XM_054320611
ACTMAP,XM_054320612
ACTMAP,XM_054320613
ACTMAP,XM_054320614
ACTMAP,XM_054320615
ACTMAP,XM_054320616
ACTN1,NM_001102
ACTN1,NM_001130004
ACTN1,NM_001130005
ACTN1,NM_001411035
ACTN1,NM_001411036
ACTN1,XM_054376845
ACTN1,XM_054376846
ACTN1,XM_054376847
ACTN1,XM_054376848
ACTN1,XM_054376849
ACTN1,XM_054376850
ACTN1,XM_054376851
ACTN1,XM_054376852
ACTN1,XM_054376853
ACTN1,XM_054376854
ACTN1,XM_054376855
ACTN1,XM_054376856
ACTN1,XM_054376857
ACTN1,XM_054376858
ACTN1,XM_054376859
ACTN1,XM_054376860
ACTN1-DT,NR_073422
ACTN2,NM_001103
ACTN2,NM_001278343
ACTN2,NR_184402
ACTN3,NM_001104
ACTN3,NM_001258371
ACTN4,NM_001322033
ACTN4,NM_001411143
ACTN4,NM_004924
ACTN4,XM_054322243
ACTN4,XM_054322244
ACTR10,NM_018477
ACTR10,XM_054376393
ACTR10,XM_054376394
ACTR10,XM_054376395
ACTR1A,NM_005736
ACTR1A,XM_054364473
ACTR1B,NM_005735
ACTR1B,XM_054340086
ACTR1B,XM_054340087
ACTR2,NM_001005386
ACTR2,NM_005722
ACTR3,NM_001277140
ACTR3,NM_005721
ACTR3,NR_102318
ACTR3-AS1,NR_110174
ACTR3B,NM_001040135
ACTR3B,NM_001350940
ACTR3B,NM_001350941
ACTR3B,NM_001350942
ACTR3B,NM_001350943
ACTR3B,NM_001350944
ACTR3B,NM_001350945
ACTR3B,NM_001350946
ACTR3B,NM_020445
ACTR3B,NR_146946
ACTR3B,NR_146947
ACTR3B,NR_146948
ACTR3B,NR_146949
ACTR3B,NR_146950
ACTR3B,NR_146951
ACTR3BP2,NR_027714
ACTR3BP5,NR_045000
ACTR3C,NM_001164458
ACTR3C,NM_001164459
ACTR3C,NM_001351027
ACTR3C,NM_001351028
ACTR3C,NM_001351029
ACTR3C,NM_001351030
ACTR3C,NR_147012
ACTR3C,NR_147013
ACTR3C,NR_147014
ACTR3C,NR_147015
ACTR3C,NR_147016
ACTR3C,NR_147017
ACTR3C,NR_147018
ACTR3C,NR_147019
ACTR3C,NR_147020
ACTR3C,NR_147021
ACTR3C,NR_147022
ACTR5,NM_024855
ACTR6,NM_022496
ACTR6,NR_048568
ACTR6,NR_048569
ACTR8,NM_001410774
ACTR8,NM_022899
ACTR8,XM_054348447
ACTR8,XM_054348448
ACTR8,XM_054348449
ACTRT1,NM_138289
ACTRT2,NM_080431
ACTRT3,NM_032487
ACVR1,NM_001105
ACVR1,NM_001111067
ACVR1,NM_001347663
ACVR1,NM_001347664
ACVR1,NM_001347665
ACVR1,NM_001347666
ACVR1,NM_001347667
ACVR1B,NM_001412774
ACVR1B,NM_001412775
ACVR1B,NM_001412776
ACVR1B,NM_001412777
ACVR1B,NM_001412778
ACVR1B,NM_001412779
ACVR1B,NM_001412780
ACVR1B,NM_001412781
ACVR1B,NM_001412782
ACVR1B,NM_001412784
ACVR1B,NM_001412785
ACVR1B,NM_001412786
ACVR1B,NM_004302
ACVR1B,NM_020327
ACVR1B,NM_020328
ACVR1B,NR_182041
ACVR1B,NR_182042
ACVR1B,NR_182043
ACVR1B,NR_182044
ACVR1B,XM_054373783
ACVR1B,XM_054373784
ACVR1B,XM_054373785
ACVR1C,NM_001111031
ACVR1C,NM_001111032
ACVR1C,NM_001111033
ACVR1C,NM_145259
ACVR2A,NM_001278579
ACVR2A,NM_001278580
ACVR2A,NM_001616
ACVR2A,XM_054344507
ACVR2B,NM_001106
ACVR2B-AS1,NR_028389
ACVRL1,NM_000020
ACVRL1,NM_001077401
ACVRL1,NM_001406487
ACVRL1,NM_001406488
ACVRL1,NM_001406489
ACVRL1,NM_001406490
ACVRL1,NM_001406491
ACVRL1,NM_001406492
ACVRL1,NM_001406493
ACVRL1,NM_001406494
ACVRL1,NM_001406495
ACY1,NM_000666
ACY1,NM_001198895
ACY1,NM_001198896
ACY1,NM_001198897
ACY1,NM_001198898
ACY3,NM_080658
ACY3,XM_054370496
ACY3,XM_054370497
ACY3,XM_054370498
ACY3,XM_054370499
ACY3,XM_054370500
ACYP1,NM_001107
ACYP1,NM_001302616
ACYP1,NM_001302617
ACYP1,NR_126393
ACYP1,NR_126394
ACYP1,NR_126395
ACYP2,NM_001320586
ACYP2,NM_001320587
ACYP2,NM_001320588
ACYP2,NM_001320589
ACYP2,NM_001320590
ACYP2,NM_138448
ADA,NM_000022
ADA,NM_001322050
ADA,NM_001322051
ADA,NR_136160
ADA2,NM_001282225
ADA2,NM_001282226
ADA2,NM_001282227
ADA2,NM_001282228
ADA2,NM_001282229
ADA2,NM_177405
ADA2,XM_054325692
ADA2,XM_054325693
ADA2,XM_054325694
ADAD1,NM_001159285
ADAD1,NM_001159295
ADAD1,NM_139243
ADAD1,XM_054348899
ADAD1,XM_054348900
ADAD1,XM_054348901
ADAD1,XM_054348902
ADAD1,XM_054348903
ADAD1,XM_054348904
ADAD1,XM_054348905
ADAD2,NM_001145400
ADAD2,NM_139174
ADAL,NM_001012969
ADAL,NM_001159280
ADAL,NM_001324364
ADAL,NM_001324365
ADAL,NM_001324366
ADAL,NM_001324367
ADAL,NM_001324368
ADAL,XM_054377385
ADAL,XM_054377386
ADAL,XM_054377387
ADAL,XM_054377388
ADAL,XM_054377389
ADAL,XM_054377390
ADAL,XM_054377391
ADAL,XM_054377392
ADAL,XM_054377393
ADAL,XM_054377394
ADAL,XM_054377395
ADAL,XM_054377396
ADAL,XM_054377397
ADAL,XM_054377398
ADAM10,NM_001110
ADAM10,NM_001320570
ADAM11,NM_001318933
ADAM11,NM_002390
ADAM11,XM_054316150
ADAM11,XM_054316151
ADAM12,NM_001288973
ADAM12,NM_001288974
ADAM12,NM_001288975
ADAM12,NM_003474
ADAM12,NM_021641
ADAM12,XM_054366836
ADAM12,XM_054366837
ADAM12,XM_054366838
ADAM15,NM_001261464
ADAM15,NM_001261465
ADAM15,NM_001261466
ADAM15,NM_003815
ADAM15,NM_207191
ADAM15,NM_207194
ADAM15,NM_207195
ADAM15,NM_207196
ADAM15,NM_207197
ADAM15,NR_048577
ADAM15,NR_048578
ADAM15,NR_048579
ADAM15-EFNA4,NR_176418
ADAM17,NM_001382777
ADAM17,NM_001382778
ADAM17,NM_003183
ADAM17,XM_054343572
ADAM17,XM_054343573
ADAM18,NM_001190956
ADAM18,NM_001320313
ADAM18,NM_014237
ADAM18,NR_135201
ADAM19,NM_033274
ADAM19,XM_054353739
ADAM19,XM_054353740
ADAM2,NM_001278113
ADAM2,NM_001278114
ADAM2,NM_001464
ADAM2,XM_054360240
ADAM2,XM_054360241
ADAM2,XM_054360242
ADAM20,NM_003814
ADAM20,XM_054376861
ADAM20P1,NR_037933
ADAM21,NM_003813
ADAM21P1,NR_003951
ADAM22,NM_001324417
ADAM22,NM_001324418
ADAM22,NM_001324419
ADAM22,NM_001324420
ADAM22,NM_001324421
ADAM22,NM_001391975
ADAM22,NM_001391976
ADAM22,NM_001391977
ADAM22,NM_001391978
ADAM22,NM_001391979
ADAM22,NM_001391980
ADAM22,NM_001391981
ADAM22,NM_001391982
ADAM22,NM_004194
ADAM22,NM_016351
ADAM22,NM_021721
ADAM22,NM_021722
ADAM22,NM_021723
ADAM22,XM_054358417
ADAM22,XM_054358418
ADAM22,XM_054358419
ADAM22,XM_054358420
